Row,Vine,Variety,flag color,values,ind,month
12,13,Tannat,pink,1,EC,April
12,14,Tannat,pink,2,EC,April
12,15,Tannat,yellow,1,EC,April
12,16,Tannat,red/orange,0,EC,April
12,7,Tinta Francisca,red/orange,4,EC,April
12,8,Tinta Francisca,red/orange,1,EC,April
12,9,Tinta Francisca,yellow,1,EC,April
12,10,Tinta Francisca,yellow,3,EC,April
12,11,Tinta Francisca,yellow,8,EC,April
12,12,Tannat,yellow,1,EC,April
12,13,Tannat,pink,1,EC,April
12,14,Tannat,pink,1,EC,April
12,15,Tannat,yellow,1,EC,April
12,16,Tannat,red/orange,0,EC,April
12,7,Tinta Francisca,red/orange,7,E,April
12,8,Tinta Francisca,red/orange,5,E,April
12,9,Tinta Francisca,yellow,5,E,April
12,10,Tinta Francisca,yellow,7,E,April
12,11,Tinta Francisca,yellow,12,E,April
12,12,Tannat,yellow,3,E,April
12,13,Tannat,pink,6,E,April
12,14,Tannat,pink,6,E,April
12,15,Tannat,yellow,1,E,April
12,16,Tannat,red/orange,3,E,April
12,7,Tinta Francisca,red/orange,4.5,E,April
12,8,Tinta Francisca,red/orange,6,E,April
12,9,Tinta Francisca,yellow,3,E,April
12,10,Tinta Francisca,yellow,6,E,April
12,11,Tinta Francisca,yellow,5,E,April
12,12,Tannat,yellow,3.5,E,April
12,13,Tannat,pink,2,E,April
12,14,Tannat,pink,10,E,April
12,15,Tannat,yellow,1,E,April
12,16,Tannat,red/orange,4,E,April
12,7,Tinta Francisca,red/orange,2,E,April
12,8,Tinta Francisca,red/orange,3.5,E,April
12,9,Tinta Francisca,yellow,2,E,April
12,10,Tinta Francisca,yellow,4,E,April
12,11,Tinta Francisca,yellow,9,E,April
12,12,Tannat,yellow,3.5,E,April
12,13,Tannat,pink,0,E,April
12,14,Tannat,pink,4,E,April
12,15,Tannat,yellow,0.5,E,April
12,16,Tannat,red/orange,1,E,April
12,2,Petit Manseng,pink,20,W,May
12,3,Petit Manseng,red/orange,17,W,May
12,4,Petit Manseng,red/orange,10,W,May
12,5,Petit Manseng,pink,8,W,May
12,6,Petit Manseng,yellow,12,W,May
12,7,Tinta Francisca,red/orange,16,W,May
12,8,Tinta Francisca,red/orange,20,W,May
12,9,Tinta Francisca,yellow,14,W,May
12,10,Tinta Francisca,yellow,17,W,May
12,11,Tinta Francisca,yellow,26,W,May
12,12,Tannat,yellow,16,W,May
12,13,Tannat,pink,13,W,May
12,14,Tannat,pink,16,W,May
12,15,Tannat,yellow,7,W,May
12,16,Tannat,red/orange,20,W,May
12,17,Ciliegiolo,red/orange,20,W,May
12,19,Ciliegiolo,yellow,18,W,May
12,20,Ciliegiolo,yellow,13,W,May
12,21,Ciliegiolo,yellow,20,W,May
12,22,Graciano,yellow,7,W,May
12,23,Graciano,yellow,6,W,May
12,24,Graciano,yellow,10,W,May
12,25,Graciano,pink,4,W,May
12,26,Graciano,pink,8.5,W,May
12,27,Periquita,yellow,14,W,May
12,28,Periquita,red/orange,13,W,May
12,29,Periquita,yellow,2,W,May
12,30,Periquita,pink,16,W,May
12,31,Periquita,red/orange,19,W,May
12,32,Mencia,red/orange,7,W,May
12,33,Mencia,red/orange,5,W,May
12,35,Mencia,pink,11,W,May
12,36,Mencia,red/orange,6.5,W,May
12,37,Tinta Amarella,pink,13,W,May
12,38,Tinta Amarella,red/orange,17,W,May
12,39,Tinta Amarella,yellow,3,W,May
12,40,Tinta Amarella,yellow,7.5,W,May
12,41,Tinta Amarella,yellow,5,W,May
12,2,Petit Manseng,pink,3,W,May
12,3,Petit Manseng,red/orange,12,W,May
12,4,Petit Manseng,red/orange,14,W,May
12,5,Petit Manseng,pink,7,W,May
12,6,Petit Manseng,yellow,14,W,May
12,7,Tinta Francisca,red/orange,14,W,May
12,8,Tinta Francisca,red/orange,13,W,May
12,9,Tinta Francisca,yellow,10,W,May
12,10,Tinta Francisca,yellow,17,W,May
12,11,Tinta Francisca,yellow,27,W,May
12,12,Tannat,yellow,7,W,May
12,13,Tannat,pink,3,W,May
12,14,Tannat,pink,5.5,W,May
12,15,Tannat,yellow,8.5,W,May
12,16,Tannat,red/orange,15,W,May
12,17,Ciliegiolo,red/orange,13.5,W,May
12,19,Ciliegiolo,yellow,16,W,May
12,20,Ciliegiolo,yellow,19.5,W,May
12,21,Ciliegiolo,yellow,17,W,May
12,22,Graciano,yellow,4,W,May
12,23,Graciano,yellow,2,W,May
12,24,Graciano,yellow,9,W,May
12,25,Graciano,pink,5,W,May
12,26,Graciano,pink,4,W,May
12,27,Periquita,yellow,15,W,May
12,28,Periquita,red/orange,16,W,May
12,29,Periquita,yellow,2.5,W,May
12,30,Periquita,pink,6.5,W,May
12,31,Periquita,red/orange,16,W,May
12,32,Mencia,red/orange,5,W,May
12,33,Mencia,red/orange,3,W,May
12,35,Mencia,pink,3,W,May
12,36,Mencia,red/orange,4,W,May
12,37,Tinta Amarella,pink,2.5,W,May
12,38,Tinta Amarella,red/orange,10,W,May
12,39,Tinta Amarella,yellow,5.5,W,May
12,40,Tinta Amarella,yellow,11,W,May
12,41,Tinta Amarella,yellow,5,W,May
12,2,Petit Manseng,pink,8,W,May
12,3,Petit Manseng,red/orange,26,W,May
12,4,Petit Manseng,red/orange,13,W,May
12,5,Petit Manseng,pink,14,W,May
12,6,Petit Manseng,yellow,17,W,May
12,7,Tinta Francisca,red/orange,7,W,May
12,8,Tinta Francisca,red/orange,11,W,May
12,9,Tinta Francisca,yellow,3,W,May
12,10,Tinta Francisca,yellow,10,W,May
12,11,Tinta Francisca,yellow,17,W,May
12,12,Tannat,yellow,2,W,May
12,13,Tannat,pink,10,W,May
12,14,Tannat,pink,8,W,May
12,15,Tannat,yellow,0,W,May
12,16,Tannat,red/orange,18,W,May
12,17,Ciliegiolo,red/orange,22,W,May
12,19,Ciliegiolo,yellow,37.5,W,May
12,20,Ciliegiolo,yellow,19,W,May
12,21,Ciliegiolo,yellow,24.5,W,May
12,22,Graciano,yellow,5,W,May
12,23,Graciano,yellow,6,W,May
12,24,Graciano,yellow,4.5,W,May
12,25,Graciano,pink,2.5,W,May
12,26,Graciano,pink,6,W,May
12,27,Periquita,yellow,5,W,May
12,28,Periquita,red/orange,6.5,W,May
12,29,Periquita,yellow,2,W,May
12,30,Periquita,pink,15,W,May
12,31,Periquita,red/orange,7,W,May
12,32,Mencia,red/orange,2.5,W,May
12,33,Mencia,red/orange,1,W,May
12,35,Mencia,pink,3,W,May
12,36,Mencia,red/orange,5,W,May
12,37,Tinta Amarella,pink,7,W,May
12,38,Tinta Amarella,red/orange,5,W,May
12,39,Tinta Amarella,yellow,12,W,May
12,40,Tinta Amarella,yellow,6,W,May
12,41,Tinta Amarella,yellow,1,W,May
12,7,Tinta Francisca,red/orange,10.5,WC,May
12,8,Tinta Francisca,red/orange,21,WC,May
12,9,Tinta Francisca,yellow,10,WC,May
12,10,Tinta Francisca,yellow,4,WC,May
12,11,Tinta Francisca,yellow,30,WC,May
12,12,Tannat,yellow,22,WC,May
12,13,Tannat,pink,20,WC,May
12,14,Tannat,pink,18,WC,May
12,15,Tannat,yellow,5.5,WC,May
12,16,Tannat,red/orange,4,WC,May
12,7,Tinta Francisca,red/orange,8.5,WC,May
12,8,Tinta Francisca,red/orange,17,WC,May
12,9,Tinta Francisca,yellow,4,WC,May
12,10,Tinta Francisca,yellow,9,WC,May
12,11,Tinta Francisca,yellow,34,WC,May
12,12,Tannat,yellow,30,WC,May
12,13,Tannat,pink,20,WC,May
12,14,Tannat,pink,28,WC,May
12,15,Tannat,yellow,5,WC,May
12,16,Tannat,red/orange,0,WC,May
12,7,Tinta Francisca,red/orange,4,WC,May
12,8,Tinta Francisca,red/orange,8,WC,May
12,9,Tinta Francisca,yellow,9,WC,May
12,10,Tinta Francisca,yellow,5,WC,May
12,11,Tinta Francisca,yellow,9,WC,May
12,12,Tannat,yellow,14,WC,May
12,13,Tannat,pink,12,WC,May
12,14,Tannat,pink,12,WC,May
12,15,Tannat,yellow,8,WC,May
12,16,Tannat,red/orange,0,WC,May
12,7,Tinta Francisca,red/orange,4,EC,May
12,8,Tinta Francisca,red/orange,13,EC,May
12,9,Tinta Francisca,yellow,13,EC,May
12,10,Tinta Francisca,yellow,14,EC,May
12,11,Tinta Francisca,yellow,34,EC,May
12,12,Tannat,yellow,4,EC,May
12,13,Tannat,pink,14,EC,May
12,14,Tannat,pink,24,EC,May
12,15,Tannat,yellow,2.5,EC,May
12,16,Tannat,red/orange,8,EC,May
12,7,Tinta Francisca,red/orange,12,EC,May
12,8,Tinta Francisca,red/orange,7,EC,May
12,9,Tinta Francisca,yellow,13,EC,May
12,10,Tinta Francisca,yellow,16,EC,May
12,11,Tinta Francisca,yellow,29,EC,May
12,12,Tannat,yellow,16,EC,May
12,13,Tannat,pink,6,EC,May
12,14,Tannat,pink,18,EC,May
12,15,Tannat,yellow,4.5,EC,May
12,16,Tannat,red/orange,0,EC,May
12,7,Tinta Francisca,red/orange,13,EC,May
12,8,Tinta Francisca,red/orange,14,EC,May
12,9,Tinta Francisca,yellow,13,EC,May
12,10,Tinta Francisca,yellow,11,EC,May
12,11,Tinta Francisca,yellow,19.5,EC,May
12,12,Tannat,yellow,11,EC,May
12,13,Tannat,pink,5,EC,May
12,14,Tannat,pink,8,EC,May
12,15,Tannat,yellow,0,EC,May
12,16,Tannat,red/orange,0,EC,May
12,7,Tinta Francisca,red/orange,19,E,May
12,8,Tinta Francisca,red/orange,20,E,May
12,9,Tinta Francisca,yellow,8,E,May
12,10,Tinta Francisca,yellow,15,E,May
12,11,Tinta Francisca,yellow,16,E,May
12,12,Tannat,yellow,11,E,May
12,13,Tannat,pink,20,E,May
12,14,Tannat,pink,36,E,May
12,15,Tannat,yellow,5,E,May
12,16,Tannat,red/orange,12,E,May
12,7,Tinta Francisca,red/orange,12,E,May
12,8,Tinta Francisca,red/orange,17,E,May
12,9,Tinta Francisca,yellow,8,E,May
12,10,Tinta Francisca,yellow,16,E,May
12,11,Tinta Francisca,yellow,24,E,May
12,12,Tannat,yellow,17,E,May
12,13,Tannat,pink,5,E,May
12,14,Tannat,pink,27,E,May
12,15,Tannat,yellow,8.5,E,May
12,16,Tannat,red/orange,8,E,May
12,7,Tinta Francisca,red/orange,4,E,May
12,8,Tinta Francisca,red/orange,13,E,May
12,9,Tinta Francisca,yellow,5,E,May
12,10,Tinta Francisca,yellow,11.5,E,May
12,11,Tinta Francisca,yellow,31,E,May
12,12,Tannat,yellow,18,E,May
12,13,Tannat,pink,18,E,May
12,14,Tannat,pink,2,E,May
12,15,Tannat,yellow,3,E,May
12,16,Tannat,red/orange,16.5,E,May
13,7,Ciliegiolo,red/orange,4,W,April
13,8,Ciliegiolo,red/orange,8,W,April
13,9,Ciliegiolo,red/orange,5,W,April
13,10,Ciliegiolo,red/orange,4,W,April
13,11,Ciliegiolo,red/orange,7,W,April
13,12,Graciano,pink,2.5,W,April
13,13,Graciano,red/orange,1,W,April
13,14,Graciano,yellow,1,W,April
13,15,Graciano,yellow,2,W,April
13,16,Graciano,red/orange,2,W,April
13,17,Falanghina,yellow,9,W,April
13,18,Falanghina,pink,11,W,April
13,19,Falanghina,yellow,10,W,April
13,20,Falanghina,pink,6,W,April
13,21,Falanghina,red/orange,4.5,W,April
13,22,Sagrantino,yellow,5,W,April
13,23,Sagrantino,pink,7.5,W,April
13,24,Sagrantino,red/orange,3,W,April
13,26,Sagrantino,yellow,2,W,April
13,27,Tinta Amarella,red/orange,2,W,April
13,28,Tinta Amarella,yellow,4,W,April
13,29,Tinta Amarella,yellow,2,W,April
13,30,Tinta Amarella,yellow,2,W,April
13,31,Tinta Amarella,pink,4,W,April
13,32,Greco di Tufo,red/orange,3.5,W,April
13,33,Greco di Tufo,red/orange,4,W,April
13,34,Greco di Tufo,yellow,2,W,April
13,35,Greco di Tufo,yellow,8,W,April
13,36,Greco di Tufo,pink,7,W,April
13,37,Tinta Francisca,pink,5,W,April
13,38,Tinta Francisca,yellow,4,W,April
13,39,Tinta Francisca,red/orange,7.5,W,April
13,40,Tinta Francisca,red/orange,8,W,April
13,41,Tinta Francisca,red/orange,8,W,April
13,7,Ciliegiolo,red/orange,4,W,April
13,8,Ciliegiolo,red/orange,9,W,April
13,9,Ciliegiolo,red/orange,2,W,April
13,10,Ciliegiolo,red/orange,3,W,April
13,11,Ciliegiolo,red/orange,5.5,W,April
13,12,Graciano,pink,1.5,W,April
13,13,Graciano,red/orange,1,W,April
13,14,Graciano,yellow,1,W,April
13,15,Graciano,yellow,3,W,April
13,16,Graciano,red/orange,4,W,April
13,17,Falanghina,yellow,8,W,April
13,18,Falanghina,pink,10,W,April
13,19,Falanghina,yellow,8,W,April
13,20,Falanghina,pink,5,W,April
13,21,Falanghina,red/orange,5,W,April
13,22,Sagrantino,yellow,4,W,April
13,23,Sagrantino,pink,9,W,April
13,24,Sagrantino,red/orange,2,W,April
13,26,Sagrantino,yellow,2,W,April
13,27,Tinta Amarella,red/orange,4,W,April
13,28,Tinta Amarella,yellow,3,W,April
13,29,Tinta Amarella,yellow,2.5,W,April
13,30,Tinta Amarella,yellow,1,W,April
13,31,Tinta Amarella,pink,5,W,April
13,32,Greco di Tufo,red/orange,2,W,April
13,33,Greco di Tufo,red/orange,3.5,W,April
13,34,Greco di Tufo,yellow,4,W,April
13,35,Greco di Tufo,yellow,8,W,April
13,36,Greco di Tufo,pink,7,W,April
13,37,Tinta Francisca,pink,4,W,April
13,38,Tinta Francisca,yellow,8,W,April
13,39,Tinta Francisca,red/orange,7,W,April
13,40,Tinta Francisca,red/orange,6,W,April
13,41,Tinta Francisca,red/orange,6,W,April
13,7,Ciliegiolo,red/orange,6,W,April
13,8,Ciliegiolo,red/orange,5,W,April
13,9,Ciliegiolo,red/orange,6,W,April
13,10,Ciliegiolo,red/orange,3,W,April
13,11,Ciliegiolo,red/orange,8,W,April
13,12,Graciano,pink,1,W,April
13,13,Graciano,red/orange,1,W,April
13,14,Graciano,yellow,0.5,W,April
13,15,Graciano,yellow,0.5,W,April
13,16,Graciano,red/orange,1,W,April
13,17,Falanghina,yellow,6,W,April
13,18,Falanghina,pink,4,W,April
13,19,Falanghina,yellow,10,W,April
13,20,Falanghina,pink,4,W,April
13,21,Falanghina,red/orange,2,W,April
13,22,Sagrantino,yellow,1.5,W,April
13,23,Sagrantino,pink,4,W,April
13,24,Sagrantino,red/orange,5,W,April
13,26,Sagrantino,yellow,6,W,April
13,27,Tinta Amarella,red/orange,4.5,W,April
13,28,Tinta Amarella,yellow,3,W,April
13,29,Tinta Amarella,yellow,2,W,April
13,30,Tinta Amarella,yellow,4,W,April
13,31,Tinta Amarella,pink,1,W,April
13,32,Greco di Tufo,red/orange,1,W,April
13,33,Greco di Tufo,red/orange,4,W,April
13,34,Greco di Tufo,yellow,3,W,April
13,35,Greco di Tufo,yellow,6,W,April
13,36,Greco di Tufo,pink,4,W,April
13,37,Tinta Francisca,pink,2,W,April
13,38,Tinta Francisca,yellow,5,W,April
13,39,Tinta Francisca,red/orange,4,W,April
13,40,Tinta Francisca,red/orange,2.5,W,April
13,41,Tinta Francisca,red/orange,5,W,April
13,38,Tinta Francisca,yellow,6,WC,April
13,39,Tinta Francisca,red/orange,6,WC,April
13,40,Tinta Francisca,red/orange,2,WC,April
13,41,Tinta Francisca,red/orange,1.5,WC,April
13,38,Tinta Francisca,yellow,5,WC,April
13,39,Tinta Francisca,red/orange,6,WC,April
13,40,Tinta Francisca,red/orange,4,WC,April
13,41,Tinta Francisca,red/orange,5,WC,April
13,38,Tinta Francisca,yellow,3,WC,April
13,39,Tinta Francisca,red/orange,7,WC,April
13,40,Tinta Francisca,red/orange,5,WC,April
13,41,Tinta Francisca,red/orange,3,WC,April
13,38,Tinta Francisca,yellow,4,EC,April
13,39,Tinta Francisca,red/orange,5.5,EC,April
13,40,Tinta Francisca,red/orange,5,EC,April
13,41,Tinta Francisca,red/orange,7,EC,April
13,38,Tinta Francisca,yellow,2,EC,April
13,39,Tinta Francisca,red/orange,3,EC,April
13,40,Tinta Francisca,red/orange,5,EC,April
13,41,Tinta Francisca,red/orange,3,EC,April
13,38,Tinta Francisca,yellow,5,EC,April
13,39,Tinta Francisca,red/orange,2,EC,April
13,40,Tinta Francisca,red/orange,3,EC,April
13,41,Tinta Francisca,red/orange,2.5,EC,April
13,38,Tinta Francisca,yellow,2,E,April
13,39,Tinta Francisca,red/orange,4,E,April
13,40,Tinta Francisca,red/orange,6,E,April
13,41,Tinta Francisca,red/orange,5,E,April
13,38,Tinta Francisca,yellow,1,E,April
13,39,Tinta Francisca,red/orange,4.5,E,April
13,40,Tinta Francisca,red/orange,2.5,E,April
13,41,Tinta Francisca,red/orange,4,E,April
13,38,Tinta Francisca,yellow,3,E,April
13,39,Tinta Francisca,red/orange,7,E,April
13,40,Tinta Francisca,red/orange,4,E,April
13,41,Tinta Francisca,red/orange,9,E,April
13,7,Ciliegiolo,red/orange,6,W,May
13,8,Ciliegiolo,red/orange,20,W,May
13,9,Ciliegiolo,red/orange,14,W,May
13,10,Ciliegiolo,red/orange,8,W,May
13,11,Ciliegiolo,red/orange,37,W,May
13,12,Graciano,pink,10,W,May
13,13,Graciano,red/orange,6.5,W,May
13,14,Graciano,yellow,6,W,May
13,15,Graciano,yellow,6,W,May
13,16,Graciano,red/orange,6,W,May
13,17,Falanghina,yellow,23.5,W,May
13,18,Falanghina,pink,31,W,May
13,19,Falanghina,yellow,22,W,May
13,20,Falanghina,pink,22,W,May
13,21,Falanghina,red/orange,5,W,May
13,22,Sagrantino,yellow,9.5,W,May
13,23,Sagrantino,pink,15.5,W,May
13,24,Sagrantino,red/orange,1.5,W,May
13,26,Sagrantino,yellow,5.5,W,May
13,27,Tinta Amarella,red/orange,17,W,May
13,28,Tinta Amarella,yellow,15,W,May
13,29,Tinta Amarella,yellow,6.5,W,May
13,30,Tinta Amarella,yellow,6,W,May
13,31,Tinta Amarella,pink,10,W,May
13,32,Greco di Tufo,red/orange,13,W,May
13,33,Greco di Tufo,red/orange,8,W,May
13,34,Greco di Tufo,yellow,9,W,May
13,35,Greco di Tufo,yellow,23,W,May
13,36,Greco di Tufo,pink,12,W,May
13,37,Tinta Francisca,pink,11.5,W,May
13,38,Tinta Francisca,yellow,9,W,May
13,39,Tinta Francisca,red/orange,20.5,W,May
13,40,Tinta Francisca,red/orange,17,W,May
13,41,Tinta Francisca,red/orange,18.5,W,May
13,7,Ciliegiolo,red/orange,13.5,W,May
13,8,Ciliegiolo,red/orange,27.5,W,May
13,9,Ciliegiolo,red/orange,8,W,May
13,10,Ciliegiolo,red/orange,14.5,W,May
13,11,Ciliegiolo,red/orange,18,W,May
13,12,Graciano,pink,7.5,W,May
13,13,Graciano,red/orange,5,W,May
13,14,Graciano,yellow,5,W,May
13,15,Graciano,yellow,6.5,W,May
13,16,Graciano,red/orange,5,W,May
13,17,Falanghina,yellow,24,W,May
13,18,Falanghina,pink,28,W,May
13,19,Falanghina,yellow,20,W,May
13,20,Falanghina,pink,15,W,May
13,21,Falanghina,red/orange,20,W,May
13,22,Sagrantino,yellow,9,W,May
13,23,Sagrantino,pink,13,W,May
13,24,Sagrantino,red/orange,3,W,May
13,26,Sagrantino,yellow,12,W,May
13,27,Tinta Amarella,red/orange,12,W,May
13,28,Tinta Amarella,yellow,13,W,May
13,29,Tinta Amarella,yellow,12,W,May
13,30,Tinta Amarella,yellow,3,W,May
13,31,Tinta Amarella,pink,13,W,May
13,32,Greco di Tufo,red/orange,10,W,May
13,33,Greco di Tufo,red/orange,15,W,May
13,34,Greco di Tufo,yellow,20,W,May
13,35,Greco di Tufo,yellow,20,W,May
13,36,Greco di Tufo,pink,24,W,May
13,37,Tinta Francisca,pink,10,W,May
13,38,Tinta Francisca,yellow,17,W,May
13,39,Tinta Francisca,red/orange,18,W,May
13,40,Tinta Francisca,red/orange,12,W,May
13,41,Tinta Francisca,red/orange,18,W,May
13,7,Ciliegiolo,red/orange,11,W,May
13,8,Ciliegiolo,red/orange,25,W,May
13,9,Ciliegiolo,red/orange,21,W,May
13,10,Ciliegiolo,red/orange,12,W,May
13,11,Ciliegiolo,red/orange,40,W,May
13,12,Graciano,pink,9,W,May
13,13,Graciano,red/orange,7.5,W,May
13,14,Graciano,yellow,4,W,May
13,15,Graciano,yellow,6,W,May
13,16,Graciano,red/orange,3,W,May
13,17,Falanghina,yellow,24,W,May
13,18,Falanghina,pink,29.5,W,May
13,19,Falanghina,yellow,23,W,May
13,20,Falanghina,pink,14,W,May
13,21,Falanghina,red/orange,17.5,W,May
13,22,Sagrantino,yellow,10,W,May
13,23,Sagrantino,pink,6,W,May
13,24,Sagrantino,red/orange,3.5,W,May
13,26,Sagrantino,yellow,3,W,May
13,27,Tinta Amarella,red/orange,9,W,May
13,28,Tinta Amarella,yellow,9,W,May
13,29,Tinta Amarella,yellow,8,W,May
13,30,Tinta Amarella,yellow,9.5,W,May
13,31,Tinta Amarella,pink,3,W,May
13,32,Greco di Tufo,red/orange,4,W,May
13,33,Greco di Tufo,red/orange,7.5,W,May
13,34,Greco di Tufo,yellow,11,W,May
13,35,Greco di Tufo,yellow,25,W,May
13,36,Greco di Tufo,pink,23,W,May
13,37,Tinta Francisca,pink,2,W,May
13,38,Tinta Francisca,yellow,7.5,W,May
13,39,Tinta Francisca,red/orange,13,W,May
13,40,Tinta Francisca,red/orange,15,W,May
13,41,Tinta Francisca,red/orange,11,W,May
13,38,Tinta Francisca,yellow,13,WC,May
13,39,Tinta Francisca,red/orange,11,WC,May
13,40,Tinta Francisca,red/orange,12,WC,May
13,41,Tinta Francisca,red/orange,8,WC,May
13,38,Tinta Francisca,yellow,9.5,WC,May
13,39,Tinta Francisca,red/orange,18.5,WC,May
13,40,Tinta Francisca,red/orange,4.5,WC,May
13,41,Tinta Francisca,red/orange,9,WC,May
13,38,Tinta Francisca,yellow,5,WC,May
13,39,Tinta Francisca,red/orange,10,WC,May
13,40,Tinta Francisca,red/orange,18,WC,May
13,41,Tinta Francisca,red/orange,11,WC,May
13,38,Tinta Francisca,yellow,13,EC,May
13,39,Tinta Francisca,red/orange,9,EC,May
13,40,Tinta Francisca,red/orange,11,EC,May
13,41,Tinta Francisca,red/orange,7,EC,May
13,38,Tinta Francisca,yellow,8,EC,May
13,39,Tinta Francisca,red/orange,18,EC,May
13,40,Tinta Francisca,red/orange,9,EC,May
13,41,Tinta Francisca,red/orange,7,EC,May
13,38,Tinta Francisca,yellow,3,EC,May
13,39,Tinta Francisca,red/orange,10,EC,May
13,40,Tinta Francisca,red/orange,16,EC,May
13,41,Tinta Francisca,red/orange,6,EC,May
13,38,Tinta Francisca,yellow,7,E,May
13,39,Tinta Francisca,red/orange,11.5,E,May
13,40,Tinta Francisca,red/orange,9,E,May
13,41,Tinta Francisca,red/orange,7,E,May
13,38,Tinta Francisca,yellow,4,E,May
13,39,Tinta Francisca,red/orange,16,E,May
13,40,Tinta Francisca,red/orange,11.5,E,May
13,41,Tinta Francisca,red/orange,7.5,E,May
13,38,Tinta Francisca,yellow,5.5,E,May
13,39,Tinta Francisca,red/orange,14,E,May
13,40,Tinta Francisca,red/orange,14,E,May
13,41,Tinta Francisca,red/orange,21,E,May
14,7,Tannat,pink,3,W,April
14,8,Tannat,red/orange,1,W,April
14,9,Tannat,yellow,1,W,April
14,10,Tannat,pink,3,W,April
14,11,Tannat,yellow,0.5,W,April
14,12,Tinta Amarella,red/orange,3,W,April
14,13,Tinta Amarella,yellow,4,W,April
14,14,Tinta Amarella,red/orange,3,W,April
14,15,Tinta Amarella,yellow,3,W,April
14,16,Tinta Amarella,red/orange,2,W,April
14,17,Periquita,yellow,5,W,April
14,18,Periquita,yellow,8,W,April
14,19,Periquita,pink,7,W,April
14,20,Periquita,red/orange,9,W,April
14,21,Periquita,red/orange,9,W,April
14,22,Tannat,pink,1,W,April
14,23,Tannat,red/orange,1,W,April
14,24,Tannat,yellow,3,W,April
14,25,Tannat,pink,0,W,April
14,26,Tannat,red/orange,2,W,April
14,27,Greco di Tufo,red/orange,1.5,W,April
14,28,Greco di Tufo,red/orange,9,W,April
14,29,Greco di Tufo,pink,10,W,April
14,30,Greco di Tufo,yellow,3,W,April
14,31,Greco di Tufo,yellow,2,W,April
14,32,Sagrantino,red/orange,7,W,April
14,33,Sagrantino,pink,7,W,April
14,34,Sagrantino,pink,7,W,April
14,35,Sagrantino,pink,7,W,April
14,37,Petit Manseng,red/orange,2,W,April
14,38,Petit Manseng,red/orange,5,W,April
14,39,Petit Manseng,yellow,7,W,April
14,7,Tannat,pink,2,W,April
14,8,Tannat,red/orange,1,W,April
14,9,Tannat,yellow,1,W,April
14,10,Tannat,pink,1,W,April
14,11,Tannat,yellow,0.5,W,April
14,12,Tinta Amarella,red/orange,5,W,April
14,13,Tinta Amarella,yellow,4,W,April
14,14,Tinta Amarella,red/orange,4,W,April
14,15,Tinta Amarella,yellow,7,W,April
14,16,Tinta Amarella,red/orange,3,W,April
14,17,Periquita,yellow,6,W,April
14,18,Periquita,yellow,9,W,April
14,19,Periquita,pink,10,W,April
14,20,Periquita,red/orange,7,W,April
14,21,Periquita,red/orange,7,W,April
14,22,Tannat,pink,1,W,April
14,23,Tannat,red/orange,1,W,April
14,24,Tannat,yellow,3,W,April
14,25,Tannat,pink,0,W,April
14,26,Tannat,red/orange,5,W,April
14,27,Greco di Tufo,red/orange,1,W,April
14,28,Greco di Tufo,red/orange,4,W,April
14,29,Greco di Tufo,pink,9,W,April
14,30,Greco di Tufo,yellow,1,W,April
14,31,Greco di Tufo,yellow,2.5,W,April
14,32,Sagrantino,red/orange,2.5,W,April
14,33,Sagrantino,pink,7,W,April
14,34,Sagrantino,pink,4,W,April
14,35,Sagrantino,pink,5,W,April
14,37,Petit Manseng,red/orange,7,W,April
14,38,Petit Manseng,red/orange,7,W,April
14,39,Petit Manseng,yellow,12.5,W,April
14,7,Tannat,pink,2,W,April
14,8,Tannat,red/orange,1,W,April
14,9,Tannat,yellow,2,W,April
14,10,Tannat,pink,1,W,April
14,11,Tannat,yellow,1,W,April
14,12,Tinta Amarella,red/orange,0.5,W,April
14,13,Tinta Amarella,yellow,1,W,April
14,14,Tinta Amarella,red/orange,1,W,April
14,15,Tinta Amarella,yellow,0.5,W,April
14,16,Tinta Amarella,red/orange,3,W,April
14,17,Periquita,yellow,1,W,April
14,18,Periquita,yellow,4,W,April
14,19,Periquita,pink,1.5,W,April
14,20,Periquita,red/orange,7,W,April
14,21,Periquita,red/orange,2,W,April
14,22,Tannat,pink,1,W,April
14,23,Tannat,red/orange,0.5,W,April
14,24,Tannat,yellow,1.5,W,April
14,25,Tannat,pink,0,W,April
14,26,Tannat,red/orange,1,W,April
14,27,Greco di Tufo,red/orange,1,W,April
14,28,Greco di Tufo,red/orange,5,W,April
14,29,Greco di Tufo,pink,2,W,April
14,30,Greco di Tufo,yellow,0.5,W,April
14,31,Greco di Tufo,yellow,2.5,W,April
14,32,Sagrantino,red/orange,1,W,April
14,33,Sagrantino,pink,3,W,April
14,34,Sagrantino,pink,5,W,April
14,35,Sagrantino,pink,3,W,April
14,37,Petit Manseng,red/orange,6,W,April
14,38,Petit Manseng,red/orange,0.5,W,April
14,39,Petit Manseng,yellow,4,W,April
14,7,Tannat,pink,3,WC,April
14,8,Tannat,red/orange,5,WC,April
14,9,Tannat,yellow,1,WC,April
14,10,Tannat,pink,5,WC,April
14,11,Tannat,yellow,1,WC,April
14,22,Tannat,pink,2,WC,April
14,23,Tannat,red/orange,2,WC,April
14,24,Tannat,yellow,4,WC,April
14,25,Tannat,pink,0,WC,April
14,26,Tannat,red/orange,4,WC,April
14,7,Tannat,pink,3,WC,April
14,8,Tannat,red/orange,3,WC,April
14,9,Tannat,yellow,1,WC,April
